,id,latitude,longitude,price,days_occupied_in_2019,minimum_nights,number_of_reviews,reviews_per_month,availability_2020,clusters,cluster
16245,1900616,40.71863,-73.94575,70,1,6,41,0.75,358,1,purple
16246,1245479,40.7084,-73.94153,99,124,6,156,2.05,270,1,purple
16247,23729632,40.71166,-73.95955,75,226,6,32,1.69,22,0,pink
16248,20608040,40.70739,-73.94726,60,309,6,3,0.11,0,2,dark purple
16249,20663839,40.72601,-73.97674,110,12,7,35,1.28,107,2,dark purple
16250,10789911,40.77567,-73.92202,90,7,7,3,0.08,358,2,dark purple
16251,4772857,40.77075,-73.91018,49,13,7,4,0.09,343,1,purple
16252,2727166,40.7558,-73.92377,50,26,7,42,0.62,0,1,purple
16253,2461540,40.75799,-73.92006,75,147,7,190,2.77,0,1,purple
16254,29778804,40.75805,-73.90927,25,331,7,2,0.17,55,0,pink
16255,12990926,40.7691,-73.91994,63,355,7,2,0.06,0,2,dark purple
16256,1808550,40.69096,-73.94613,75,134,7,31,0.42,168,1,purple
16257,924600,40.68713,-73.93659,35,155,7,84,1.03,233,1,purple
16258,27952837,40.67818,-73.94709,45,186,7,3,0.2,140,0,pink
16259,24041631,40.6807,-73.92917,50,258,7,7,0.38,309,0,pink
16260,20067361,40.69545,-73.94829,50,268,7,9,0.32,35,2,dark purple
16261,29978942,40.69522,-73.94027,50,344,7,1,0.13,0,0,pink
16262,1707422,40.72646,-73.95799,160,0,7,8,0.11,356,1,purple
16263,28228599,40.65612,-73.91788,65,0,7,5,0.38,357,0,pink
16264,29081288,40.65454,-73.91885,90,0,7,1,0.16,358,0,pink
16265,29780117,40.6058,-73.95337,55,1,7,5,0.39,326,0,pink
16266,9461669,40.68182,-73.97704,75,1,7,19,0.4,348,1,purple
16267,4198695,40.62735,-73.95704,50,1,7,7,0.11,364,1,purple
16268,4183664,40.67196,-73.93824,70,1,7,20,0.32,364,1,purple
16269,9765276,40.6518,-73.95894,39,11,7,13,0.27,352,1,purple
16270,2586923,40.64772,-73.96273,45,15,7,30,0.44,0,1,purple
16271,22602979,40.67299,-73.95521,49,15,7,7,0.36,343,0,pink
16272,4156175,40.71111,-73.96366,65,22,7,10,0.19,326,1,purple
16273,5346743,40.63304,-74.02811,55,27,7,9,0.15,272,1,purple
16274,4436944,40.66825,-73.95304,150,30,7,24,0.55,309,1,purple
16275,7453966,40.67452,-73.95305,59,39,7,5,0.25,91,1,purple
16276,11291712,40.69488,-73.9434,65,52,7,15,0.34,194,2,dark purple
16277,14624028,40.64007,-73.97067,45,56,7,6,0.15,344,2,dark purple
16278,1343532,40.67275,-73.95144,42,67,7,15,0.2,308,1,purple
16279,14153255,40.6628,-73.93397,62,91,7,27,0.7,334,2,dark purple
16280,5066900,40.69604,-73.94504,65,98,7,16,0.36,203,1,purple
16281,15337711,40.70879,-73.94937,70,117,7,21,0.54,241,2,dark purple
16282,14670215,40.66271,-73.93498,42,132,7,34,0.86,343,2,dark purple
16283,5915351,40.67953,-73.95136,150,185,7,12,0.23,0,1,purple
16284,21295951,40.66508,-73.95097,58,198,7,16,0.62,159,2,dark purple
16285,26401639,40.60369,-73.94511,36,208,7,15,0.92,129,0,pink
16286,830840,40.62908,-73.95965,68,278,7,1,0.01,87,1,purple
16287,20624287,40.68163,-73.95558,37,283,7,18,0.68,85,2,dark purple
16288,16140364,40.69278,-73.95987,31,284,7,12,0.34,63,2,dark purple
16289,16424642,40.69935,-73.92642,41,291,7,8,0.23,20,2,dark purple
16290,7038801,40.66743,-73.94712,48,298,7,53,0.99,82,1,purple
16291,20729133,40.69155,-73.93662,49,305,7,5,0.19,78,2,dark purple
16292,29956865,40.67442,-73.95165,50,323,7,1,0.08,0,0,pink
16293,13083988,40.73443,-73.95678,90,330,7,2,0.05,70,2,dark purple
16294,19408027,40.6719,-73.93475,35,336,7,6,0.24,41,2,dark purple
16295,15980715,40.699,-73.92849,46,338,7,26,0.77,11,2,dark purple
16296,22227610,40.64495,-73.99615,70,342,7,2,0.09,0,0,pink
16297,24896533,40.68409,-73.96467,60,345,7,7,0.96,42,0,pink
16298,22083268,40.68958,-73.91393,30,351,7,3,0.12,0,0,pink
16299,27634760,40.69374,-73.92357,35,353,7,5,0.32,0,0,pink
16300,22001568,40.7249,-73.94105,75,354,7,3,0.13,0,0,pink
16301,8400115,40.72403,-73.94306,55,357,7,11,0.22,0,1,purple
16302,4728136,40.65014,-74.00615,40,360,7,13,0.23,0,1,purple
16303,4082357,40.72631,-73.94127,45,361,7,23,0.4,0,1,purple
16304,3265407,40.67303,-73.96424,57,363,7,12,0.18,0,1,purple
16305,16251572,40.72253,-73.9435,60,363,7,6,0.17,213,2,dark purple
16306,9505047,40.71848,-73.95817,80,364,7,11,0.23,0,1,purple
16307,21590125,40.6723,-73.99214,40,364,7,1,0.04,9,0,pink
16308,27509562,40.65934,-73.90245,45,241,7,8,0.56,144,0,pink
16309,24227739,40.69355,-73.91829,100,26,7,7,0.37,218,0,pink
16310,23838063,40.70029,-73.92744,67,239,7,40,2.02,88,0,pink
16311,16332208,40.70279,-73.9289,31,276,7,2,0.06,89,2,dark purple
16312,27725844,40.70398,-73.92168,52,306,7,3,0.2,0,0,pink
16313,27380062,40.70296,-73.91755,47,338,7,2,0.12,0,0,pink
16314,2793630,40.71418,-73.99295,100,15,7,14,0.21,355,1,purple
16315,15422083,40.68989,-73.95878,40,26,7,16,0.42,342,2,dark purple
16316,2897507,40.68105,-73.95783,40,78,7,18,0.49,219,1,purple
16317,21700026,40.6903,-73.96883,188,282,7,1,0.04,83,0,pink
16318,14579123,40.68465,-73.95644,55,326,7,43,1.16,85,2,dark purple
16319,3010988,40.6769,-73.94483,32,9,7,4,0.08,357,1,purple
16320,18406606,40.67139,-73.93931,100,227,7,6,0.38,248,2,dark purple
16321,22032210,40.67712,-73.95132,110,275,7,1,0.38,90,0,pink
16322,17809310,40.67164,-73.95326,40,286,7,33,1.0,63,2,dark purple
16323,28303888,40.67085,-73.93866,60,304,7,7,0.56,6,0,pink
16324,27314038,40.65473,-73.91846,80,13,7,2,0.18,350,0,pink
16325,21843831,40.65532,-73.91793,80,27,7,1,0.13,349,0,pink
16326,23074259,40.65625,-73.91901,80,43,7,2,0.1,351,0,pink
16327,16636214,40.64798,-73.94492,50,206,7,8,0.23,351,2,dark purple
16328,23074722,40.65501,-73.91886,80,302,7,3,0.16,359,0,pink
16329,20231480,40.65593,-73.91798,80,318,7,6,0.25,163,2,dark purple
16330,15040421,40.79639,-73.9347,57,85,7,10,0.26,308,2,dark purple
16331,5122899,40.78744,-73.95211,61,106,7,172,3.01,231,1,purple
16332,29827671,40.7906,-73.94594,40,213,7,2,0.16,338,0,pink
16333,26807636,40.72573,-73.98377,88,140,7,27,1.75,142,0,pink
16334,9470554,40.72911,-73.98151,79,335,7,123,2.58,46,1,purple
16335,9298895,40.72283,-73.98356,60,354,7,6,0.16,0,1,purple
16336,28836267,40.74688,-73.8817,45,328,7,4,0.29,0,0,pink
16337,15150240,40.6552,-73.96063,50,1,7,2,0.06,364,2,dark purple
16338,9765011,40.6502,-73.95509,50,41,7,6,0.15,1,1,purple
16339,8287001,40.6419,-73.96421,41,55,7,20,0.4,200,1,purple
16340,8800996,40.63976,-73.96419,40,177,7,16,0.35,280,1,purple
16341,10702489,40.64266,-73.96492,49,266,7,28,0.61,331,2,dark purple
16342,18462681,40.65306,-73.95507,64,288,7,17,0.59,37,2,dark purple
16343,12711351,40.74807,-73.82775,40,209,7,108,2.55,172,2,dark purple
16344,13770759,40.75026,-73.82873,40,212,7,64,1.59,154,2,dark purple
16345,30152036,40.68412,-73.96951,60,317,7,3,0.25,0,0,pink
16346,29001863,40.70002,-73.89364,35,0,7,1,0.07,365,0,pink
16347,23575012,40.73419,-73.98726,120,351,7,2,0.13,209,0,pink
16348,28514974,40.72032,-73.94561,130,1,7,4,0.36,365,0,pink
16349,14348580,40.7294,-73.94977,56,266,7,69,1.72,180,2,dark purple
16350,25424320,40.72163,-73.9478,110,346,7,8,0.45,84,0,pink
16351,30247044,40.7247,-73.95378,88,356,7,1,0.09,0,0,pink
16352,24729353,40.72783,-74.00102,89,334,7,46,2.4,8,0,pink
16353,19571350,40.72985,-73.99938,106,357,7,29,1.01,9,2,dark purple
16354,1215122,40.82393,-73.95308,95,0,7,2,0.03,363,1,purple
16355,4374913,40.80146,-73.95441,89,1,7,107,1.73,357,1,purple
16356,28367842,40.80737,-73.95055,70,3,7,6,0.51,315,0,pink
16357,25015511,40.81444,-73.94385,99,290,7,10,0.79,0,0,pink
16358,728493,40.81073,-73.9437,70,356,7,67,0.82,0,1,purple
16359,11947067,40.80477,-73.95454,45,358,7,16,0.36,0,2,dark purple
16360,20763577,40.80044,-73.95139,48,358,7,17,0.69,9,2,dark purple
16361,20413811,40.75707,-73.99802,125,174,7,20,0.72,67,2,dark purple
16362,20459277,40.75714,-73.99643,100,301,7,37,1.39,93,2,dark purple
16363,19675743,40.76479,-73.98842,50,342,7,89,3.13,3,2,dark purple
16364,7734670,40.81387,-73.88797,55,25,7,16,0.31,353,1,purple
16365,6085932,40.6586,-73.96104,80,43,7,4,0.17,254,1,purple
16366,17791464,40.7483,-73.94531,71,30,7,105,3.19,0,2,dark purple
16367,4900034,40.71579,-73.99253,100,18,7,9,0.15,357,1,purple
16368,8011605,40.71608,-73.99425,72,325,7,13,0.25,12,1,purple
16369,25810632,40.75393,-73.99558,55,1,7,16,1.0,308,0,pink
16370,865355,40.82719,-73.94484,90,2,7,36,0.46,189,1,purple
16371,26356921,40.7551,-73.99556,99,2,7,14,0.88,360,0,pink
16372,26249499,40.75418,-73.99644,150,6,7,13,0.74,361,0,pink
16373,1059891,40.76463,-73.98112,150,7,7,46,0.72,350,1,purple
16374,25815764,40.7557,-73.99563,62,7,7,13,0.79,355,0,pink
16375,1826701,40.82557,-73.95514,65,9,7,10,0.15,343,1,purple
16376,25813254,40.75437,-73.9964,150,10,7,8,0.52,354,0,pink
16377,6314972,40.85867,-73.93148,80,14,7,17,0.31,42,1,purple
16378,4615631,40.82351,-73.94047,85,18,7,64,1.06,0,1,purple
16379,3613839,40.82544,-73.9402,65,57,7,45,0.84,342,1,purple
16380,29546328,40.84701,-73.93949,38,71,7,23,1.86,310,0,pink
16381,1123737,40.83479,-73.94345,45,88,7,26,0.62,205,1,purple
16382,1089619,40.83535,-73.94334,40,99,7,44,1.0,341,1,purple
16383,20433673,40.72443,-74.00141,80,131,7,39,1.39,352,2,dark purple
16384,6094046,40.75863,-73.98472,105,157,7,166,2.98,200,1,purple
16385,29615342,40.77209,-73.95235,95,177,7,3,0.25,1,0,pink
16386,27639832,40.82424,-73.9554,70,190,7,59,3.73,4,0,pink
16387,11452989,40.82195,-73.95508,50,229,7,74,3.04,23,2,dark purple
16388,783341,40.71502,-73.98192,69,241,7,49,0.58,147,1,purple
16389,15899421,40.77409,-73.98031,125,246,7,86,2.32,202,2,dark purple
16390,5784897,40.84347,-73.93978,200,278,7,41,0.72,87,1,purple
16391,15984242,40.82434,-73.94979,46,278,7,5,0.14,139,2,dark purple
16392,18934728,40.83827,-73.94393,64,295,7,30,1.01,59,2,dark purple
16393,741806,40.85963,-73.93107,97,298,7,2,0.05,0,1,purple
16394,29761111,40.74559,-73.98551,139,301,7,20,1.53,91,0,pink
16395,29881973,40.82424,-73.93753,35,309,7,2,0.35,0,0,pink
16396,24017521,40.8003,-73.93829,74,322,7,32,1.57,33,0,pink
16397,16778903,40.78805,-73.94924,135,323,7,3,0.13,28,2,dark purple
16398,19459082,40.72728,-73.98954,60,333,7,32,1.15,63,2,dark purple
16399,20243718,40.80024,-73.96826,51,340,7,2,0.07,0,2,dark purple
16400,12007456,40.79741,-73.93884,46,355,7,44,1.09,0,2,dark purple
16401,3212765,40.76429,-73.98043,125,20,7,17,0.27,348,1,purple
16402,2683387,40.76419,-73.98018,140,23,7,55,0.85,351,1,purple
16403,27722209,40.75355,-73.97352,700,282,7,3,0.4,327,0,pink
16404,23839200,40.66501,-73.98992,49,364,7,60,2.95,21,0,pink
16405,24232309,40.7613,-73.92864,60,0,7,1,0.05,365,0,pink
16406,20411065,40.79511,-73.8473,53,7,7,3,0.14,0,2,dark purple
16407,19744503,40.70008,-73.83344,60,11,7,63,2.2,321,2,dark purple
16408,4772987,40.77183,-73.90973,50,17,7,18,0.32,341,1,purple
16409,21147249,40.75811,-73.90954,43,18,7,32,1.93,343,2,dark purple
16410,13750812,40.74821,-73.82948,40,19,7,20,0.48,357,2,dark purple
16411,18958355,40.74617,-73.94645,71,41,7,96,3.12,47,2,dark purple
16412,21053432,40.69787,-73.90008,38,107,7,4,0.16,196,2,dark purple
16413,22102113,40.76717,-73.90994,55,115,7,7,0.36,339,0,pink
16414,9450180,40.7388,-73.92501,65,185,7,15,0.55,357,1,purple
16415,13761271,40.74988,-73.82884,60,197,7,87,2.18,172,2,dark purple
16416,13770856,40.74944,-73.82772,40,201,7,51,1.27,179,2,dark purple
16417,24968131,40.73891,-73.92642,50,201,7,4,0.26,358,0,pink
16418,13815162,40.74981,-73.82742,40,202,7,23,0.84,129,2,dark purple
16419,13770680,40.74875,-73.82775,50,211,7,59,1.48,171,2,dark purple
16420,27487078,40.75759,-73.91703,90,292,7,1,0.07,0,0,pink
16421,23076968,40.76649,-73.82991,49,303,7,28,1.29,0,0,pink
16422,22770831,40.70379,-73.8187,50,306,7,19,1.02,38,0,pink
16423,29884872,40.75406,-73.92095,40,307,7,1,0.08,63,0,pink
16424,18022545,40.75729,-73.91591,75,336,7,42,1.3,41,2,dark purple
16425,28890854,40.76515,-73.92657,50,355,7,3,0.22,32,0,pink
16426,2171821,40.70218,-73.91005,100,6,7,14,0.22,328,1,purple
16427,13814281,40.70183,-73.91146,35,20,7,20,0.52,253,2,dark purple
16428,15178955,40.70703,-73.90907,80,26,7,5,0.13,339,2,dark purple
16429,12988054,40.70435,-73.91207,42,349,7,3,0.08,0,2,dark purple
16430,24527051,40.60399,-73.94523,36,298,7,4,0.23,59,0,pink
16431,22001385,40.70992,-74.00102,85,25,7,2,0.08,307,0,pink
16432,4887473,40.64132,-74.01767,65,105,7,11,0.18,344,1,purple
16433,7501694,40.81335,-73.8873,40,25,7,15,0.29,350,1,purple
16434,7692660,40.81229,-73.88887,60,39,7,20,0.38,347,1,purple
16435,8620134,40.77127,-73.95175,115,309,7,96,1.89,70,1,purple
16436,21005576,40.77867,-73.97914,129,11,7,12,0.81,359,2,dark purple
16437,4349358,40.77474,-73.97886,125,45,7,239,3.86,0,1,purple
16438,7376952,40.77976,-73.97837,120,263,7,12,0.83,350,1,purple
16439,23429109,40.78654,-73.97663,149,294,7,30,1.57,61,0,pink
16440,30369751,40.78384,-73.97696,95,320,7,1,0.09,0,0,pink
16441,28349233,40.84067,-73.93602,36,2,7,9,0.67,295,0,pink
16442,7328260,40.83769,-73.94207,40,289,7,17,0.35,79,1,purple
16443,12286191,40.83294,-73.94167,77,297,7,19,0.45,328,2,dark purple
16444,2997377,40.83383,-73.94469,39,304,7,15,0.36,264,1,purple
16445,13004741,40.84524,-73.93508,49,358,7,18,0.45,160,2,dark purple
16446,14278418,40.71498,-73.94207,75,18,7,13,0.33,351,2,dark purple
16447,19801154,40.71262,-73.94156,70,34,7,2,0.31,336,2,dark purple
16448,13585835,40.70648,-73.92997,65,85,7,48,1.15,279,2,dark purple
16449,18519090,40.71249,-73.96335,60,177,7,5,0.16,296,2,dark purple
16450,2863223,40.70665,-73.95067,75,276,7,18,0.28,87,1,purple
16451,14072298,40.71423,-73.95647,80,307,7,13,0.32,83,2,dark purple
16452,21960720,40.71353,-73.94337,60,350,7,2,0.08,0,0,pink
16453,28073918,40.71216,-73.95968,75,352,7,5,0.34,0,0,pink
16454,21857734,40.70941,-73.93862,42,360,7,4,0.17,62,0,pink
16455,13881787,40.71124,-73.94861,57,360,7,14,0.34,63,2,dark purple
16456,959871,40.71081,-73.96121,120,362,7,16,0.21,0,1,purple
16457,23576132,40.71072,-73.94382,39,363,7,4,0.29,0,0,pink
16458,8190747,40.74715,-73.91104,75,1,7,2,0.06,365,1,purple
16459,19204555,40.76012,-73.9092,45,25,8,27,0.91,0,2,dark purple
16460,9674869,40.76933,-73.91164,49,68,8,18,0.37,12,1,purple
16461,10542679,40.69367,-73.93286,45,214,8,29,0.64,77,2,dark purple
16462,9556983,40.70111,-73.92202,74,355,8,18,0.45,6,1,purple
16463,1199863,40.67463,-73.91811,103,363,8,5,0.17,0,1,purple
16464,29861097,40.65556,-73.95243,45,287,8,6,0.62,33,0,pink
16465,13740704,40.63222,-73.93398,45,289,8,15,0.78,77,2,dark purple
16466,16251963,40.72547,-73.94595,50,363,8,2,0.18,0,2,dark purple
16467,5372526,40.71952,-73.99313,71,203,8,61,1.08,166,1,purple
16468,16069925,40.80325,-73.96174,80,305,8,3,0.08,122,2,dark purple
16469,29859444,40.76061,-73.99038,170,350,8,1,0.09,2,0,pink
16470,15564955,40.76135,-73.96645,230,278,8,4,0.14,87,2,dark purple
16471,12039579,40.70911,-73.8296,73,27,8,2,0.12,150,2,dark purple
16472,9674142,40.76768,-73.90986,59,49,8,183,3.77,0,1,purple
16473,14351787,40.76933,-73.91165,55,146,8,56,1.53,292,2,dark purple
16474,9757875,40.7092,-73.82984,65,15,8,13,0.27,155,1,purple
16475,6660518,40.70945,-73.83132,59,92,8,15,0.3,158,1,purple
16476,13876073,40.79564,-73.97173,97,177,8,3,0.08,0,2,dark purple
16477,21647976,40.71763,-73.96008,50,359,8,3,0.13,0,0,pink
16478,21958076,40.62848,-74.03077,79,197,9,17,0.7,123,0,pink
16479,27951475,40.69037,-73.92694,60,282,9,1,0.12,83,0,pink
16480,21967562,40.63014,-74.03126,79,210,9,32,1.35,123,0,pink
16481,21108401,40.71727,-73.95597,55,360,9,43,1.62,10,2,dark purple
16482,3605896,40.84464,-73.9355,59,347,9,28,0.44,3,1,purple
16483,14177028,40.71555,-73.96325,98,339,9,67,1.68,98,2,dark purple
16484,30369494,40.70955,-73.96311,69,344,9,1,0.18,28,0,pink
16485,29231943,40.72762,-73.98118,150,306,10,3,0.22,0,0,pink
16486,26783332,40.69517,-73.93248,95,11,10,13,0.76,365,0,pink
16487,1291020,40.66812,-73.99022,250,2,10,1,0.18,156,1,purple
16488,15099149,40.66303,-73.99431,75,15,10,13,0.34,308,2,dark purple
16489,29832431,40.69351,-73.95161,60,16,10,1,0.08,365,0,pink
16490,8869383,40.65631,-73.95535,40,20,10,13,0.27,335,1,purple
16491,6733512,40.68814,-73.93089,55,51,10,20,0.4,160,1,purple
16492,912376,40.69901,-73.93967,51,57,10,5,0.07,10,1,purple
16493,22617426,40.67439,-73.95286,35,71,10,8,0.36,365,0,pink
16494,25420704,40.58484,-73.94022,85,107,10,1,0.06,365,0,pink
16495,21889698,40.66373,-73.93222,65,186,10,1,0.07,179,0,pink
16496,26224149,40.58338,-73.93961,75,197,10,5,0.33,269,0,pink
16497,18306436,40.73034,-73.9527,69,211,10,6,0.19,143,2,dark purple
16498,6607833,40.61814,-73.97078,49,213,10,5,0.16,150,1,purple
16499,7837685,40.66855,-73.92945,75,234,10,12,0.23,0,1,purple
16500,22384915,40.65278,-73.95392,45,289,10,18,0.77,85,0,pink
16501,27678012,40.71877,-73.96093,63,297,10,2,0.23,0,0,pink
16502,30255425,40.67947,-73.97806,45,299,10,1,0.09,343,0,pink
16503,6504972,40.70154,-73.92154,40,319,10,22,0.42,52,1,purple
16504,30319473,40.64456,-74.00839,28,328,10,1,0.09,0,0,pink
16505,23521858,40.69126,-73.99288,50,355,10,4,0.19,0,0,pink
16506,23925502,40.70139,-73.92567,70,356,10,2,0.13,35,0,pink
16507,19438593,40.68919,-73.91719,50,359,10,1,0.09,0,2,dark purple
16508,14744735,40.7272,-73.94374,55,359,10,8,0.2,1,2,dark purple
16509,21635015,40.70426,-73.92551,60,361,10,10,0.41,35,0,pink
16510,6461245,40.69113,-73.91501,60,276,10,7,0.14,1,1,purple
16511,14856742,40.69924,-73.91261,45,301,10,1,0.03,64,2,dark purple
16512,9838053,40.70311,-73.91264,39,306,10,2,0.17,0,1,purple
16513,13429684,40.69941,-73.92833,35,343,10,13,0.33,0,2,dark purple
16514,20739147,40.69855,-73.93671,100,346,10,14,0.52,25,2,dark purple
16515,1966735,40.79604,-73.94237,64,31,10,70,0.96,313,1,purple
16516,26326115,40.79486,-73.94038,80,238,10,15,0.87,0,0,pink
16517,28188131,40.79863,-73.93461,95,276,10,19,1.26,35,0,pink
16518,16428888,40.7288,-73.98147,100,355,10,8,0.28,0,2,dark purple
16519,3765095,40.65441,-73.96257,45,332,10,9,0.23,90,1,purple
16520,27434658,40.64472,-73.96263,42,336,10,1,0.07,0,0,pink
16521,799945,40.68537,-73.97713,40,66,10,35,0.41,289,1,purple
16522,813225,40.68871,-73.97181,68,70,10,41,0.52,304,1,purple
16523,773844,40.69377,-73.97009,90,345,10,1,0.07,0,1,purple
16524,834088,40.73184,-73.95802,55,345,10,11,0.21,0,1,purple
16525,30060150,40.65977,-73.99087,40,296,10,12,0.98,84,0,pink
16526,28761069,40.80774,-73.94939,62,28,10,5,0.37,308,0,pink
16527,723709,40.80351,-73.95648,95,276,10,9,0.1,42,1,purple
16528,1005763,40.81309,-73.95267,99,282,10,45,0.56,83,1,purple
16529,29383018,40.81548,-73.95931,80,287,10,44,3.22,0,0,pink
16530,20973084,40.82876,-73.94538,42,309,10,26,1.01,65,2,dark purple
16531,29683262,40.79018,-73.94014,78,325,10,18,1.48,100,0,pink
16532,12895146,40.80476,-73.95416,44,340,10,3,0.17,12,2,dark purple
16533,20800449,40.81561,-73.95393,65,359,10,68,2.54,0,2,dark purple
16534,21983211,40.76535,-73.98765,130,313,10,2,0.11,0,0,pink
16535,14149046,40.68689,-73.80117,60,23,10,5,0.21,346,2,dark purple
16536,17944140,40.65377,-73.73087,35,108,10,39,1.21,353,2,dark purple
16537,24151123,40.65629,-73.95465,90,328,10,4,0.23,26,0,pink
16538,23650259,40.72142,-73.98411,350,278,10,2,0.1,87,0,pink
16539,841211,40.7466,-73.99219,999,0,10,30,0.37,0,1,purple
16540,29683561,40.79017,-73.93988,78,31,10,17,1.52,110,0,pink
16541,20710022,40.80171,-73.95122,55,211,10,6,0.23,180,2,dark purple
16542,6288004,40.71063,-73.99526,90,219,10,140,2.53,7,1,purple
16543,3098703,40.80399,-73.94665,100,343,10,91,1.36,192,1,purple
16544,1080839,40.73099,-73.98762,150,354,10,36,0.45,0,1,purple
16545,5004463,40.6216,-73.95315,60,37,10,27,0.46,305,1,purple
16546,29383020,40.81454,-73.96086,98,282,10,64,4.66,267,0,pink
16547,1490223,40.80011,-73.9133,60,356,10,21,0.28,276,1,purple
16548,13505542,40.75946,-73.91173,70,4,10,4,0.32,280,2,dark purple
16549,12763008,40.73852,-73.92777,85,206,10,29,0.67,161,2,dark purple
16550,24653572,40.6416,-74.09861,50,57,10,2,0.11,339,0,pink
16551,7967922,40.71111,-73.91689,52,340,10,9,0.18,39,1,purple
16552,17458291,40.66654,-73.81219,55,5,10,2,0.12,296,2,dark purple
16553,15937310,40.66675,-73.81071,75,24,10,8,0.26,301,2,dark purple
16554,28927290,40.59934,-74.07836,35,14,10,52,3.66,273,0,pink
16555,2867115,40.74547,-73.93184,60,168,10,64,2.47,52,1,purple
16556,814327,40.77171,-73.95042,81,3,10,67,0.9,365,1,purple
16557,15203342,40.77799,-73.94935,80,215,10,11,0.31,144,2,dark purple
16558,9958558,40.77481,-73.98144,90,327,10,12,0.25,0,1,purple
16559,27133412,40.71671,-73.94094,70,153,10,3,0.19,294,0,pink
16560,24226528,40.70949,-73.94892,75,257,10,35,1.73,9,0,pink
16561,28385896,40.70568,-73.94282,70,354,10,2,0.14,0,0,pink
16562,20817201,40.71591,-73.95513,50,363,10,67,2.47,17,2,dark purple
16563,14324811,40.68489,-73.95203,55,0,11,10,0.56,198,2,dark purple
16564,5181492,40.70041,-73.93816,73,186,11,25,0.43,247,1,purple
16565,25894828,40.68402,-73.95337,60,278,11,7,0.4,198,0,pink
16566,7113393,40.70675,-73.93909,85,116,11,7,0.13,364,1,purple
16567,18729143,40.71725,-73.9544,62,359,11,121,3.89,23,2,dark purple
16568,5036659,40.67615,-73.95776,55,25,12,45,0.77,342,1,purple
16569,9548422,40.69002,-73.96002,45,26,12,2,0.05,249,1,purple
16570,7758083,40.69944,-73.9197,49,251,12,4,0.1,0,1,purple
16571,30265098,40.66383,-73.94907,50,345,12,2,0.18,0,0,pink
16572,14349588,40.70267,-73.98828,125,228,12,29,0.73,0,2,dark purple
16573,4932075,40.72023,-73.9479,275,26,12,1,0.02,339,1,purple
16574,28215809,40.80823,-73.94963,62,26,12,5,0.69,332,0,pink
16575,1474980,40.72247,-73.97947,73,85,12,13,0.18,32,1,purple
16576,1045491,40.71454,-73.9507,75,282,12,189,2.36,68,1,purple
16577,16823712,40.70833,-73.93916,66,351,12,10,0.34,0,2,dark purple
